filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40
../audio/circle--_gb_1.wav,-570.6688,13.78396,12.742276,11.42823,10.205598,9.245207,8.494415,7.799408,7.0633383,6.311368,5.625304,5.0249653,4.414558,3.6484494,2.66158,1.54974,0.52603537,-0.21516281,-0.6169013,-0.7675344,-0.79981506,-0.7763561,-0.66507435,-0.42515936,-0.120662406,0.053672858,-0.12034246,-0.71535224,-1.5629941,-2.3216295,-2.6733842,-2.5140183,-2.0006783,-1.4287648,-1.0355538,-0.876258,-0.85152686,-0.84288526,-0.8325857,-0.90955824
../audio/minimal--_gb_1.wav,-579.9761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../audio/minimal--_gb_1.wav,-546.2777,45.690895,40.328598,32.939163,25.148052,18.227581,12.758318,8.678797,5.606223,3.17563,1.1870329,-0.4754672,-2.011036,-3.759916,-6.056356,-8.958865,-12.061888,-14.565512,-15.616568,-14.74602,-12.144314,-8.60143,-5.1389627,-2.5470881,-1.0900328,-0.5271789,-0.39479244,-0.33911514,-0.2834035,-0.34738237,-0.617231,-0.9638786,-1.0606093,-0.5966326,0.46810055,1.80018,2.837043,3.1023188,2.4944165,1.3609846
../audio/minimal--_gb_1.wav,-484.4517,116.560165,76.30114,42.56556,26.5994,17.88364,5.32535,-7.8599157,-13.042691,-10.852598,-9.652706,-13.184166,-16.95832,-16.414038,-12.712577,-9.296648,-7.520445,-7.827898,-11.234494,-16.401272,-18.127018,-12.896297,-4.7777557,-1.7432334,-5.914463,-11.027956,-10.6569605,-5.7406473,-1.8609526,-1.5344553,-2.265534,-1.1561276,1.766164,5.0539064,7.971982,10.034195,10.350461,8.892389,7.1353602,5.984624
../audio/minimal--_gb_1.wav,-432.23868,160.17773,73.49522,23.677189,21.363342,25.222569,-1.8551887,-28.305227,-26.578228,-8.039425,0.8349174,-10.258964,-18.215353,-19.042568,-17.145473,-15.23806,-14.132069,-7.732175,-8.60652,-13.126492,-14.365591,-14.797981,-7.8471117,-6.795306,-14.053974,-18.005512,-16.790075,-7.751232,0.025113463,-1.534692,-8.747605,-10.33166,-0.5948504,10.463173,16.367317,16.866001,17.19949,17.552326,12.508701,6.2098436
../audio/minimal--_gb_1.wav,-395.81583,182.00732,68.39331,18.873903,20.27621,32.61366,-2.150539,-32.452507,-26.984077,-7.9308157,5.926795,-7.714761,-12.815634,-9.513021,-19.565796,-23.919441,-12.754221,0.18191662,-6.1193805,-12.371855,-13.228021,-14.410828,-5.569602,-5.786123,-13.945564,-16.32096,-10.018551,-2.7593837,-0.88641846,2.71403,-9.509744,-20.563375,-7.5447497,5.190549,10.194436,11.592217,19.959457,26.464378,18.304638,12.227978
../audio/minimal--_gb_1.wav,-383.74155,179.64014,59.833115,17.219683,15.487261,36.58481,-3.0228846,-35.106285,-23.148636,-6.5154133,10.276073,-4.9216604,-10.209657,-5.5211487,-23.07809,-30.230715,-14.152622,4.8705816,-1.5444399,-11.053963,-13.613081,-15.12094,-6.716451,-7.914315,-12.700945,-15.138649,-7.497884,0.38348675,-5.283964,1.7074059,-9.357561,-25.398891,-8.646118,1.3959305,3.5618296,8.546009,20.500488,31.301363,23.026348,16.754807
../audio/minimal--_gb_1.wav,-383.9639,170.49731,52.719223,15.825607,14.350696,43.43641,-5.2858267,-40.488567,-22.15185,-8.562035,16.238499,3.5472903,-7.8952484,-3.2563267,-26.126028,-37.30374,-22.383064,0.0678854,3.310993,-7.000725,-12.332609,-13.259045,-7.112513,-8.8136425,-15.772877,-18.11932,-10.163497,-4.958865,-8.094623,2.533944,-6.9086776,-24.380363,-11.2522745,-2.352796,1.8441544,11.042829,26.415342,37.98809,26.384737,19.724585
../audio/minimal--_gb_1.wav,-370.6764,173.63034,44.438408,13.777012,14.480751,40.461494,-10.823926,-38.142525,-21.99325,-16.249615,14.127386,-0.48960412,-13.872926,-5.011452,-24.309393,-31.29022,-20.795567,-0.69473934,1.0288332,-12.266287,-14.211379,-16.519754,-7.078713,-7.3752766,-20.4088,-17.125736,-9.59338,-7.221877,-6.4437017,0.30297565,-7.9155474,-25.664341,-14.289208,0.6962647,5.1388874,17.169685,30.35388,33.95481,23.428389,17.19043
../audio/minimal--_gb_1.wav,-320.43866,186.40717,16.747944,13.421278,22.12666,29.455238,-28.81271,-25.097958,-13.314782,-29.97623,4.2112093,-5.9291477,-16.45282,-15.088403,-22.602016,-15.463436,-8.578861,8.49609,-5.110793,-20.219883,-16.84121,-23.47107,-8.31893,-7.506929,-21.544922,-10.747412,-7.8684115,-11.4981785,-3.4003386,2.4660587,-5.431757,-17.41677,-10.097166,4.4646373,9.331686,17.075893,25.052387,23.141762,16.948933,14.388518
../audio/minimal--_gb_1.wav,-249.14038,182.60529,-11.748211,22.864017,25.557972,34.242348,-48.981834,-18.423672,-16.735283,-37.11684,0.21121418,-17.287476,-23.232555,-13.120052,-7.4899054,-4.9167914,-5.547345,5.254497,-7.143298,-18.09993,-8.830721,-28.495377,-12.47829,-6.957751,-17.729599,-10.978873,-16.95882,-12.156747,-6.05065,10.540983,-4.3468924,-10.77883,-1.9891123,1.1590736,10.676634,12.9787655,26.75819,15.952556,15.1347,14.528416
../audio/minimal--_gb_1.wav,-222.66678,168.0798,-18.747055,35.862778,27.890858,36.042587,-63.769474,-16.488537,-15.544195,-29.802574,-0.38301873,-26.828161,-30.096252,-6.943551,3.3054214,-5.9464874,-4.0891643,6.589269,-8.406065,-15.504168,-2.9130287,-30.481354,-9.17557,-2.477964,-12.680508,-12.130812,-20.11489,-9.688267,-8.514468,3.283769,-14.059575,-7.233804,-3.4448302,-6.3892403,9.122331,14.523531,32.829147,21.906034,17.225452,13.71764
../audio/minimal--_gb_1.wav,-222.35881,157.73056,-18.40319,42.384163,30.042402,31.627132,-72.04573,-4.698299,-8.9728155,-19.511518,6.471961,-29.285633,-28.451426,-5.887428,7.149915,-15.8244915,-9.214758,10.049298,-11.166403,-12.776871,3.4306307,-28.320807,-3.6728487,4.5243044,-19.549461,-11.370237,-17.784794,-14.190276,-4.9784026,-7.0270166,-20.472282,-1.7095202,-9.184803,-10.21375,10.059871,15.564896,33.195698,25.542519,21.308178,11.768976
../audio/minimal--_gb_1.wav,-223.58118,150.81143,-22.385098,47.237625,27.475754,25.013506,-70.31415,-0.33695397,-8.771441,-24.689762,4.790602,-26.690521,-30.345316,-8.355359,4.221432,-19.442284,-13.477125,8.236447,-9.574262,-16.592293,3.7558675,-21.013868,2.804531,11.01726,-22.445171,-15.932154,-15.625661,-14.656071,-5.243928,-9.817875,-21.477339,-2.2024999,-13.203444,-8.492794,10.603438,11.314658,28.156162,28.073679,23.476028,9.706398
../audio/minimal--_gb_1.wav,-222.49228,153.87369,-20.064922,51.29118,24.278343,27.047337,-65.65025,-6.6096945,-8.598759,-27.236832,3.5141404,-25.07435,-31.54993,-9.75947,6.091652,-17.349957,-13.646622,8.153084,-5.2596645,-11.634365,-1.0121685,-16.603016,3.5325432,5.8894444,-15.623498,-16.10253,-16.236774,-8.169798,-3.4741604,-3.2853663,-15.035465,-2.2840152,-13.789969,-13.198214,10.584689,3.4475746,24.96069,36.502186,23.495512,14.240862
../audio/minimal--_gb_1.wav,-239.23433,171.91516,-7.7986975,46.36748,21.42958,28.143253,-54.031593,-15.188385,-7.890859,-33.209213,-1.9167978,-23.500504,-35.2157,-17.406097,7.3081656,-17.603924,-19.651304,6.028637,-5.858469,-10.033663,-3.7333367,-12.117344,-4.8577347,1.1742723,-9.356662,-14.540928,-14.819085,-2.2764049,2.3826337,-3.4453528,-12.263367,-3.506911,-14.350421,-14.879042,11.965052,-7.414008,14.788782,34.05198,12.211531,11.7011795
../audio/minimal--_gb_1.wav,-294.76028,183.34656,21.626625,34.909595,13.929719,22.63748,-32.686554,-20.859066,-8.542551,-26.291134,-0.2861278,-16.525953,-37.05435,-17.939098,3.2111025,-20.995441,-24.862991,-5.2711973,-11.445213,-4.3683224,-3.7178435,-13.546883,-11.819907,-10.339447,-5.9420557,-6.692578,-8.964867,-2.9394612,-0.10696304,-2.632976,-7.153291,-5.50099,-17.058304,-9.658512,8.548544,-8.432862,10.453936,28.952524,14.359053,13.210574
../audio/minimal--_gb_1.wav,-352.81226,180.94952,51.93824,33.233772,10.7263775,23.24249,-14.3839245,-29.6416,0.58873874,-4.0007534,-0.039940048,-6.7447796,-32.290672,-12.676514,6.712296,-13.444953,-20.442661,-22.765757,-16.592417,7.999815,4.6929297,-9.188168,-12.905308,-15.315658,-3.5373588,-0.5842564,-4.0619164,-5.846242,-11.697257,-7.027734,-4.6711364,-8.830956,-19.196777,-10.830654,1.5228443,-2.5377464,8.513126,22.449213,32.86866,30.13974
../audio/minimal--_gb_1.wav,-340.04932,169.67233,40.119743,31.191105,15.544818,22.271082,-27.12427,-19.27527,-1.1572415,-8.848226,0.73555034,0.18685332,-28.85419,-9.574595,17.1455,-6.3015957,-12.916362,-16.692635,-10.327542,-2.2784436,4.238927,-2.968347,-17.289059,-15.627173,-6.8574276,-4.7513075,-9.987444,-11.435992,-15.871651,-12.67668,-9.752417,-7.0665426,-18.369287,-13.894485,-3.0805364,-5.002858,8.897102,15.388799,24.749454,27.88774
../audio/minimal--_gb_1.wav,-269.9713,166.55504,17.154661,33.41297,16.49165,25.786793,-43.472397,-0.9678115,-13.618026,-29.472723,-6.155829,0.80557287,-29.074963,-11.595261,9.950428,-6.5760145,-3.1818652,-9.167303,-2.7966547,-20.80867,-0.7809131,-3.4510257,-14.833017,-8.040764,-8.968023,-7.094332,-12.320579,-12.324603,-14.863209,-6.93611,-6.6819286,-1.329539,-13.082113,-6.2594748,4.354788,-3.5488977,0.68027866,9.913334,12.79727,10.800432
../audio/minimal--_gb_1.wav,-238.22217,173.463,7.863731,37.16233,17.41272,28.269066,-50.08439,0.70034117,-16.806133,-34.956627,0.5516396,-2.7864168,-29.992779,-15.577384,6.3034368,1.6709158,-2.2315037,-6.9389668,1.2224553,-21.590527,-1.8294909,-3.2504358,-13.334909,-5.4614515,0.52585554,-5.246959,-14.574306,-4.614162,-12.4579,-7.344081,-7.7530518,-3.2814505,-13.607191,-7.3856106,6.8660784,-7.2505527,-6.161982,5.0183563,6.5855646,6.9527044
../audio/minimal--_gb_1.wav,-232.79002,175.5874,-4.2940407,32.407608,14.270481,32.00775,-48.54503,-0.8444288,-19.930248,-39.033886,5.10142,-14.162653,-24.402517,-20.179073,4.0372095,6.188916,-1.754162,-2.1279597,6.989638,-7.728551,-9.98104,-1.593926,-17.010944,-13.167329,4.227716,-7.5915513,-18.41472,0.1698971,-0.0900494,-6.827167,-3.972546,-1.3427837,-22.180899,-9.400654,8.831693,-14.785439,-9.444008,-2.2193427,-2.8529701,-4.5776935
../audio/minimal--_gb_1.wav,-237.62358,169.71866,-11.876934,19.3069,10.931078,31.855658,-49.25142,-0.68482447,-25.00608,-34.082817,3.9275346,-14.68198,-16.61679,-20.179272,1.9458479,5.238696,3.0368736,-2.2768037,3.7493272,-4.568923,-12.168091,-2.2227864,-18.158184,-17.519527,8.310313,-3.012398,-16.099823,-0.52081233,5.079304,-2.7297044,-4.392068,5.3058743,-22.881292,-7.8351555,5.700879,-18.590403,-6.1072063,-7.708226,-8.8556795,-13.297871
../audio/minimal--_gb_1.wav,-254.41154,177.62228,-1.9866009,9.640929,12.281455,31.46601,-42.191372,-0.2796356,-32.34783,-37.727966,-2.6416047,-9.137473,-6.2778244,-22.438072,-7.0794735,3.4369802,6.1584396,0.2202375,-0.20848414,-4.867117,-6.917918,-3.5831802,-19.364487,-16.521553,10.1424885,-3.1262007,-12.224239,-3.6562843,2.928288,1.9128885,-3.673689,13.397971,-15.064439,-1.4707574,5.5396967,-17.608917,-2.1061292,-6.800746,-6.706943,-12.913115
../audio/minimal--_gb_1.wav,-301.8033,185.8641,21.311329,5.841852,14.661802,34.714104,-26.591702,-4.7773857,-25.492264,-43.66002,-11.834337,-9.811104,-4.4882665,-17.986652,-19.313473,-0.6128974,5.219966,-0.5437168,-2.8840103,-3.1735816,-3.892742,-6.7596974,-19.429031,-13.778129,8.35605,-9.606995,-11.612896,-2.7024038,2.4004836,0.91839594,-3.7391396,12.015642,-8.493907,1.8277649,-1.8575624,-14.176047,-0.30417407,-6.111359,-2.765216,-6.2511625
../audio/minimal--_gb_1.wav,-363.05716,180.28586,44.80313,7.2934847,7.8418446,36.05867,-5.027381,-16.96169,-16.133839,-36.988106,-18.884365,-16.921225,-7.715815,-8.359766,-25.345901,-11.391895,-7.125618,-10.986795,-5.541333,-3.3668644,-3.8161733,-10.076706,-18.946676,-7.233161,5.386788,-8.094197,-11.865236,-0.8828384,-1.1549599,-9.930449,-5.658954,1.2783287,-5.826027,-4.831455,-6.7519093,-8.704466,-1.1910521,-5.109786,-6.1997824,-3.7061934
../audio/minimal--_gb_1.wav,-388.79266,165.98335,57.855713,12.560713,-0.28845704,42.69484,10.268034,-16.1977,-14.161896,-24.417704,-10.785912,-20.08757,-8.729183,7.2373962,-8.397637,-12.556814,-15.335528,-8.761505,-0.54525673,-2.3366861,-4.1229134,-7.995185,-7.3273897,-1.0236392,3.4478948,-4.4981728,-9.500977,-0.99885124,0.97573435,-3.560649,-1.896784,-2.7404883,-8.8133135,-4.815028,-6.729885,-14.046188,-6.655817,-5.5771847,-9.197884,-7.7305107
../audio/minimal--_gb_1.wav,-392.7347,164.8085,63.583828,12.683655,-11.960936,36.039062,13.433332,-12.403706,-6.103758,-18.941835,-13.048805,-21.29788,-12.921204,8.5016,1.5903184,-6.4442225,-10.842388,-8.722466,-0.0669727,-0.3347785,-11.652044,-13.224661,-6.4010477,-1.6700444,7.601379,3.5982418,-5.172439,2.8430183,2.8792493,-7.0582957,-7.029286,-7.3788853,-7.292603,-2.1404643,-6.9575357,-12.987396,-6.6550055,-3.7084126,-10.946285,-13.421706
../audio/minimal--_gb_1.wav,-396.75793,159.63867,63.669933,17.511486,-16.081545,29.94423,15.975035,-13.760885,-5.2973104,-17.233086,-20.4061,-26.443054,-17.903765,4.796759,4.5902343,-3.341826,-10.835381,-13.250498,-2.2953382,0.20322871,-12.193779,-10.476534,-3.5029578,-0.046417296,12.349784,5.4751596,-11.350821,-0.7068685,-0.14475548,-11.500921,-5.5976796,-11.684921,-10.468,1.2053764,-6.5742817,-8.720243,-4.3819404,-4.0184174,-11.247633,-17.865469
../audio/minimal--_gb_1.wav,-392.01346,159.24513,62.911232,19.622704,-18.657213,27.744831,13.756203,-16.093428,-4.5357122,-14.384773,-20.625631,-25.262047,-15.609182,3.2819936,5.230923,-3.4379032,-9.649721,-10.209256,-4.167116,-4.1638637,-13.725892,-5.9253845,-1.8758845,-2.326822,12.048468,5.806471,-9.625675,-0.18749356,0.7568753,-8.333464,-1.2073588,-10.210922,-12.42257,2.4779167,-6.0242634,-8.105044,-4.5670924,-7.4706025,-9.651094,-16.347137
../audio/minimal--_gb_1.wav,-386.7673,165.10092,64.473755,17.705223,-19.666655,25.097912,10.589865,-12.816133,-0.16065317,-10.099863,-15.829641,-25.299866,-15.920582,3.2974162,1.956111,-6.2396584,-14.81784,-15.698044,-2.7059808,-5.1032667,-13.93026,-0.9729693,-3.8165925,-3.4872377,10.925921,1.8432667,-7.6076965,-0.8001263,1.7618321,-6.5589347,-3.7028027,-6.3114195,-9.403875,4.2769933,-5.3481812,-12.521079,-4.6576843,-7.769323,-7.6097827,-9.305722
../audio/minimal--_gb_1.wav,-381.28882,171.8428,69.9176,18.99403,-23.852766,16.864246,0.503067,-12.768925,4.0735016,-10.961868,-13.618041,-26.086235,-16.71817,2.963422,-0.5503199,-2.1378295,-14.459794,-16.104706,3.7407274,1.8005568,-10.282176,-2.295803,-4.9466295,-4.2971673,10.388535,2.1842191,-5.7192545,-0.15080798,1.2497249,-4.773408,-6.283224,-4.896019,-6.893909,0.77253294,-5.257846,-12.502439,-5.551456,-10.5867195,-9.588957,-6.382352
../audio/minimal--_gb_1.wav,-349.34415,177.87332,61.720703,27.514702,-25.997086,-2.6319618,-14.267987,-1.1193962,2.9339516,-26.618773,-17.4999,-20.83973,-21.961603,-10.466122,1.220936,10.497381,-7.9255075,-8.799904,8.848716,0.1804707,-8.922745,-7.484711,-6.9360666,-1.444892,12.542656,1.3389559,-13.847288,-5.3241043,2.3943791,-1.6353992,-7.510071,-2.4470503,-4.105166,-3.5957456,-3.9457583,-5.6945963,-6.4770737,-14.021128,-10.3426695,-1.8356326
../audio/minimal--_gb_1.wav,-313.81198,176.50189,52.481956,32.943054,-34.65223,-15.040243,-18.779644,9.1400795,-5.9212227,-33.305996,-25.303364,-10.268522,-11.281448,-16.545713,3.3006313,14.3670635,-1.6043143,-14.0786295,1.2111053,-1.8835094,-7.9970117,-6.8962154,-4.2835107,-0.94338524,8.207919,-1.115984,-12.387149,-8.9352665,-0.46675396,4.906336,-10.904557,-5.7821407,-4.2839017,1.4742732,3.3344462,-3.1935055,-6.2493834,-13.008349,-5.608613,-7.61658
../audio/minimal--_gb_1.wav,-291.24695,181.07484,47.29984,28.97056,-47.733932,-20.531776,-17.139679,11.973053,-9.342871,-35.66738,-28.493603,-7.175921,-9.43647,-20.678638,1.5395846,14.100415,-0.013924122,-14.797798,-0.14083612,-5.6450562,-15.431026,-10.055201,-1.5426799,-2.1556194,3.1054664,-0.5358207,-4.5540023,-9.943421,-1.2667344,11.131387,-11.057781,-7.349224,-7.247568,-0.3689742,-1.2646971,-7.4718103,-5.0051136,-9.483477,-1.1732154,-7.0414352
../audio/minimal--_gb_1.wav,-292.27277,184.92194,44.446354,27.825457,-46.82932,-22.604366,-10.707071,12.371973,-8.236243,-29.85817,-23.844862,-6.706416,-7.8875623,-21.145588,2.491436,18.763767,-3.892575,-15.821402,-3.9160054,-9.299748,-16.596563,-11.078726,2.5321395,1.6176865,4.243699,-0.39221358,1.0862919,-11.205563,-4.024423,13.059327,-10.9894085,-7.1843224,-8.680235,-4.760391,-2.9475746,-5.771493,-3.9370687,-2.819375,-0.39417148,-2.2965863
../audio/minimal--_gb_1.wav,-296.67636,184.90793,39.879086,25.362522,-48.62266,-29.393375,-7.5411496,12.432951,-7.162041,-28.64328,-27.762306,-8.083284,-8.740115,-18.636608,4.87159,14.471785,-6.5692234,-17.762548,-6.5491524,-12.891617,-23.040104,-14.578089,-2.2957594,-0.55544984,3.6684356,-2.1222327,0.95068043,-15.217655,-6.5120664,15.763275,-5.883382,-1.1777389,-7.886547,-9.290062,-3.9566398,-8.549543,-10.094956,-3.648067,1.9345784,-1.4158857
../audio/minimal--_gb_1.wav,-313.5766,177.56537,38.56611,31.123976,-47.816788,-35.042397,-8.516636,6.5941796,-4.7200885,-26.166515,-26.738518,-12.406265,-10.739189,-19.486717,6.89312,12.838139,-10.121314,-13.553171,-4.079406,-12.974094,-28.118946,-18.008636,-6.6362,-1.4874637,3.0353694,-2.1322055,-1.264729,-18.87783,-6.1627455,14.077732,-4.5193377,0.54059273,-9.119186,-10.633319,-3.5303423,-7.9709787,-7.7842784,-7.862813,-0.38107026,-5.4511995
../audio/minimal--_gb_1.wav,-327.46884,175.35098,46.83284,33.341316,-48.983845,-37.97062,-11.417786,4.964341,-3.5433068,-21.930546,-21.570303,-13.04965,-11.197268,-23.814064,5.354395,14.272905,-11.943726,-10.722365,-1.8540373,-11.084137,-27.533035,-18.112648,-6.3056493,-1.5135318,5.2211185,1.3097291,2.6132228,-16.078255,-11.783275,4.990034,-8.835636,0.49192056,-4.665053,-8.844575,-6.116707,-10.7623825,-10.090997,-12.722687,0.42504698,-5.9629292
../audio/minimal--_gb_1.wav,-341.22452,178.14246,68.96241,39.544056,-46.748493,-27.810917,-9.577771,7.2432327,1.3811611,-17.598156,-12.903791,-8.861183,-13.301098,-27.057882,11.155876,19.567371,-10.7579775,-6.443077,-0.528268,-6.5905447,-22.215416,-14.127605,-3.7998645,0.04883051,8.417443,2.776412,6.048275,-12.961704,-10.070509,8.965375,-7.286157,2.2706792,1.6271229,-4.2839556,-0.828563,-6.014818,-7.238202,-8.856697,1.9317825,-5.8196397
../audio/minimal--_gb_1.wav,-349.5504,172.17021,82.87224,54.96404,-51.569927,-24.984528,-10.641346,-3.129219,4.676838,-15.194685,-7.343544,-5.718818,-15.872219,-24.303562,8.769712,10.3304405,-8.745661,-0.8887007,-0.76312315,-0.1738286,-21.988728,-11.56773,3.0258784,-5.636258,4.530262,3.2229424,1.6111239,-8.275664,3.7611935,11.5358925,-5.8912816,-0.594823,-7.0141363,-3.4144664,-4.332558,-8.141801,0.8887774,-6.8875413,1.2167008,-5.493309
../audio/minimal--_gb_1.wav,-356.76602,158.32104,85.30831,73.02464,-51.47686,-23.369576,-9.350264,-12.907143,7.5375557,-13.872862,-2.4816236,0.67608845,-14.970987,-17.277988,4.651495,6.3161573,-6.990764,0.06610143,4.3928556,5.2879524,-18.616562,-13.241665,3.540375,-11.8541355,-1.2046591,7.7540755,0.3350593,-3.489491,11.490425,12.7348,-4.0759535,-2.5018263,-12.142576,-4.592797,-1.8427799,-6.993226,4.8230114,-4.739895,-0.6654819,-4.815173
../audio/minimal--_gb_1.wav,-380.363,156.03516,86.53119,64.93387,-33.6295,-16.307428,-10.484898,-12.1002865,2.2711985,-15.713427,-4.294431,2.7594771,-14.89564,-18.829195,6.0958505,4.3297253,-6.7454295,1.8515897,5.2085752,1.9585576,-20.019405,-12.7528515,-5.0011435,-14.960448,0.774081,7.7547665,4.893529,-1.1560198,8.152908,6.95395,-7.7068853,-0.9675005,-10.845257,-5.509681,-0.8741919,-5.5427485,7.4194374,-0.32981324,1.636604,-5.4430094
../audio/minimal--_gb_1.wav,-413.70416,158.09982,98.63739,52.45178,-16.081776,-13.561695,-21.592403,-9.537632,-6.0710287,-21.401592,-9.786821,-5.675799,-7.2408066,-16.483768,0.10271788,3.7245674,-8.430876,5.279187,1.9289103,-6.918907,-11.692369,-9.390024,-11.594486,-8.139257,-0.55374086,-7.3197813,6.4037104,-0.6291769,0.44447863,11.82731,-7.8402042,-3.1805196,-10.063551,-10.801882,0.81870675,-4.7783318,5.227416,0.4498105,-2.105277,-7.684558
../audio/minimal--_gb_1.wav,-438.10443,145.99844,94.43657,48.513584,-7.9040165,-11.781889,-16.914955,-1.6758313,1.1549118,-18.850594,-9.5348,-6.545779,-11.325036,-9.308726,2.9412494,1.4294835,-5.600953,3.2607307,1.6487217,-3.3603113,-10.496961,-8.716076,-2.3778515,-3.061441,0.19073407,0.61949307,1.1051689,-9.055505,-5.40703,0.9634707,-9.456323,-2.738874,-7.6082315,-6.4120636,-0.73574793,-8.689291,1.2486812,-1.2868912,-5.55709,-7.4625883
../audio/minimal--_gb_1.wav,-443.58914,138.23166,89.41794,46.873848,-8.139516,-9.417857,-13.420803,3.8496342,9.238801,-14.060457,-8.985643,-9.734869,-14.889719,-10.056433,2.8526287,4.05012,-4.516619,-0.49961856,-1.1632692,-5.2916746,-12.575909,-10.2676,-3.7441278,-4.4193954,-1.1998119,-0.41481668,-0.7991274,-12.172744,-8.211337,-0.68391263,-7.743791,3.3011198,-2.5851817,-0.7469931,6.0429616,-9.707552,-1.7649559,-2.8060195,-8.037711,-7.3380823
../audio/minimal--_gb_1.wav,-459.69803,123.60039,81.343475,42.047474,-5.297493,-4.5563583,-9.381096,3.272149,7.7455826,-9.525843,-4.4628377,-5.8967075,-10.669979,-8.805031,1.4319737,2.3608031,-4.1395073,1.0511568,-0.30679893,-6.166146,-12.869704,-11.7537365,-8.413594,-3.763607,0.33678168,-2.5994558,1.7406607,-9.601279,-7.0752106,1.3224543,-11.21484,-0.97356546,-4.2997227,-3.470465,6.5709114,-7.961104,-4.0267286,-4.944498,-8.990063,-6.273654
../audio/minimal--_gb_1.wav,-475.00485,116.70242,77.01353,36.660454,-2.3448286,-3.1855583,-5.6033506,-2.6649156,3.852481,-2.7061794,-1.9342684,-3.79775,-6.113741,-2.5792174,1.6930187,2.554562,1.0240159,4.414878,3.084469,-2.2637076,-6.1148252,-13.367529,-15.071873,-6.3993154,-4.2886367,-4.3121233,-2.0363612,-8.416645,-4.2385817,-3.4284537,-10.353558,-4.1667604,-8.386254,-5.263546,2.9188638,-3.7161844,-1.2114987,-2.807326,-6.0169535,-6.596794
../audio/minimal--_gb_1.wav,-482.58777,111.4825,72.329346,32.308014,-2.440157,-4.0904875,-0.65777385,4.7380176,9.245836,1.0385718,-3.099754,-6.3769293,-9.312113,-4.8802595,0.28704616,1.6403375,3.4364922,5.3042355,2.0742414,-3.3410828,-9.529667,-14.91461,-15.343094,-8.573312,-3.029928,-2.4921947,-1.7788992,-6.0666,-5.275822,-3.5635445,-8.225271,-4.869239,-5.9127192,-3.7863402,4.8251467,1.8725071,0.8420234,-1.7786007,-6.2924757,-5.33027
../audio/minimal--_gb_1.wav,-484.2055,109.55609,63.91608,24.842363,-1.2130302,-3.0379696,4.5149174,9.79432,7.6192575,-0.9852678,-5.617173,-11.436867,-14.916002,-6.841812,1.8257747,3.2236772,2.2547388,0.9441401,-1.8128532,-6.278272,-10.952423,-13.628073,-13.036121,-4.9916916,3.5135465,3.750815,1.2172694,-3.5483499,-4.691643,-3.139698,-7.768793,-7.7032523,-5.3691225,-4.1512604,1.9572296,2.1467628,-2.0579746,-4.1416717,-6.3523374,-6.271675
../audio/minimal--_gb_1.wav,-489.06332,104.419525,58.89038,21.40446,-0.98581636,-3.80532,2.7505527,7.32352,3.878048,-4.3483524,-6.194503,-9.240365,-12.53105,-5.2457027,0.011377037,-0.80849487,-1.5271021,-2.857193,-2.473505,-5.8518333,-10.93107,-9.01119,-5.616682,-0.64671856,3.1394458,-0.41442788,-2.874967,-2.8533545,-1.4047675,0.5788545,-3.9209914,-5.9689474,-1.8659204,-0.6884658,-0.21941489,-1.8011549,-4.9825816,-4.7716084,-5.444395,-5.1062384
../audio/minimal--_gb_1.wav,-496.79758,97.40049,50.900387,7.4693356,-12.8484535,-10.393125,1.2346189,8.798317,8.023542,2.5475407,-2.8150358,-5.8878164,-6.0656714,-3.6530273,-0.51499355,1.3913565,1.8016711,0.9008578,-1.7731742,-5.358268,-6.7729106,-3.9278877,1.2562486,4.5514956,4.058341,2.330985,3.0750642,6.074564,7.1985455,3.9318554,-1.1155682,-3.405702,-1.8189654,0.57017505,0.6648772,-1.1397445,-2.479641,-2.7669792,-3.2421575,-4.028532
../audio/minimal--_gb_1.wav,-498.0288,93.29978,50.04434,9.725822,-13.8987465,-11.188742,-1.1339401,6.9981627,8.499023,1.8846521,-0.55773455,-2.053345,-4.517585,-4.1848335,-1.2688931,3.708884,5.982174,5.138072,-0.95536816,-8.291132,-9.782282,-7.277148,0.6211772,4.2132044,2.475124,5.132669,5.1569366,7.5834827,11.380018,7.320594,2.9522843,-1.9194902,-0.8732528,5.680917,4.289529,1.7837396,-0.832119,-3.6804392,-1.4895146,1.0360434
