filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50,mfcc51,mfcc52,mfcc53,mfcc54,mfcc55,mfcc56,mfcc57,mfcc58,mfcc59,mfcc60,mfcc61,mfcc62,mfcc63,mfcc64,mfcc65,mfcc66,mfcc67,mfcc68,mfcc69,mfcc70,mfcc71,mfcc72,mfcc73,mfcc74,mfcc75,mfcc76,mfcc77,mfcc78,mfcc79,mfcc80,mfcc81,mfcc82,mfcc83,mfcc84,mfcc85,mfcc86,mfcc87,mfcc88,mfcc89,mfcc90,mfcc91,mfcc92,mfcc93,mfcc94,mfcc95,mfcc96,mfcc97,mfcc98,mfcc99,mfcc100
../audio/high--_gb_1.wav,-577.425,59.06465,35.29641,33.942757,21.60653,15.190166,12.712288,10.880419,3.9494004,0.75072664,2.4310148,-1.0739123,0.77554524,1.6555958,0.82583696,2.5514195,3.4938025,2.2435625,0.18015921,2.2638488,6.238125,9.173952,7.4633603,5.497645,3.9979947,1.4121691,0.054472804,-3.1194527,-2.0967326,-1.1944191,0.49218953,2.5316951,-4.6353183,-5.7050614,-2.3846145,-2.7872918,-1.0865955,0.9968597,3.8512962,3.9727771,1.7776859,-0.44476634,-2.9185617,-2.2313437,-2.0627484,-2.9833329,0.7096273,3.6748333,0.65025294,-2.158067,-3.367627,-3.4738493,-1.7104115,0.5881542,0.24409461,-2.2459311,1.858213,3.6044006,0.27714467,2.638632,1.9800392,-1.0155487,-1.773433,-2.312484,-0.33003208,1.2207925,1.0792301,-0.34015363,0.3241197,0.6471011,-3.248132,-3.527337,-0.9813598,-0.82647705,-2.748612,-4.1530347,-1.9053469,0.13350892,0.58462906,1.862993,-0.030027151,-2.2990885,0.29141414,-0.44184613,-2.9275074,-0.356228,1.5792844,2.1926107,0.7010096,-1.93417,-1.4405344,-2.1247065,-1.0037041,2.5240242,-0.1869334,-3.883285,-2.7962098,-0.7656066,1.7336746,2.0505574
../audio/high--_gb_1.wav,-596.42206,45.34355,28.699818,28.09003,24.503923,18.786892,15.359531,11.836394,7.056052,3.654362,3.4564755,3.7326217,2.4000933,-0.20313586,-1.9136914,-0.8337692,1.0991495,1.4396247,3.086557,4.204334,3.2041557,3.855505,4.5420914,5.187073,7.5559025,8.059273,3.885981,1.6132896,0.46625966,-4.053043,-1.5799489,2.4332325,-2.7234716,-7.6068645,-6.013307,-0.9016998,0.62359977,-1.3830228,-0.2545578,1.8848677,2.6904593,4.339219,5.9568014,5.444828,0.9544946,-2.6900837,-0.025751412,0.24749315,-2.347795,-2.1540208,-2.6704605,-1.8699472,0.32387936,1.9833044,0.84953845,-1.8023329,0.5245507,1.2488556,-1.2331239,0.16598004,2.524032,1.9830879,0.7182758,0.80168283,1.0582649,0.7159375,-1.5871456,-2.9384933,-0.6018591,0.49070483,-1.003735,-2.1166162,-1.6358969,-0.2516914,0.008976787,-2.252397,-2.066722,0.7240681,1.1150596,2.4504066,1.0660366,-2.1590228,-1.0311847,-1.1134737,-0.76213634,-0.07024646,-0.99331737,0.78344584,0.9450484,-0.8483811,-0.9810255,-1.830591,-0.9051564,0.80963635,-1.5999866,-1.9110484,0.026039124,-1.5642169,-1.6400142,1.2088919
../audio/high--_gb_1.wav,-607.3633,37.260994,26.125298,24.953827,25.079765,21.147541,16.628942,12.253454,8.032903,5.027193,4.4845667,6.088916,5.5210214,2.0682993,1.798388,5.1734753,5.5200796,3.0180337,3.4865632,5.1465907,3.105196,-0.61915016,-2.091425,0.17435658,4.0567927,3.7754097,0.55061275,0.24956846,-0.38281476,-2.620798,-0.17700952,2.9102378,-0.5551167,-4.521925,-2.7835617,1.0808789,2.2567396,0.38790476,-0.97433937,0.11641657,1.3036921,1.8030081,2.6506364,2.1621168,-0.26063088,-1.4646611,-1.1907073,-2.530059,-3.7357621,-1.6852951,0.046079457,-1.3822283,-2.9607863,-2.7802734,-1.1518891,0.40698767,-0.30817127,-1.3374915,-0.5419388,0.043554194,0.4895466,1.019433,-0.7929777,-2.4155812,-0.58436435,0.55628973,-1.6444265,-3.0783296,-1.6304703,-0.1422098,-0.6720185,-2.1507225,-2.6308157,-1.747422,-1.2778714,-1.746314,-1.2411332,-0.60319626,-1.5942633,-1.3259449,1.0354252,1.6278117,0.23126641,-0.8329691,-0.8470744,0.2006867,0.19836354,-0.9605446,0.24682784,1.5959295,-0.73459363,-2.1466498,0.10258913,0.8144821,-0.8802608,-0.50970244,0.8673945,-0.37729597,-1.746002,-0.01645863
../audio/high--_gb_1.wav,-608.8336,38.221176,29.852688,25.09182,21.197044,18.619564,16.590603,11.798651,7.7802305,6.209254,3.6159916,2.14815,3.5978665,4.5184,4.9350667,5.4001217,3.9141467,2.7306578,4.144475,5.39622,4.909028,3.257113,0.8660173,-0.19964468,1.263671,3.503065,4.733614,4.0467234,2.1006744,1.1252362,1.1975572,0.8474182,0.4439864,0.61708397,1.2284182,1.7763617,0.9260716,-0.58311546,-0.61257994,-0.4760859,-0.8823023,0.32437825,1.2633022,-0.30522686,-1.2604554,-1.0301747,-1.4846294,-0.7295095,0.6482638,0.30176306,0.69972503,1.431711,-0.6726626,-2.2999332,-1.4658539,-1.6920758,-2.795176,-3.533001,-4.3840714,-2.7085667,1.1503683,2.3508565,1.2324466,0.48168683,-0.4721526,-1.4774139,-1.9353105,-1.9549263,-0.8683351,-0.08680153,-1.651037,-3.8764515,-4.4843006,-3.2366247,-1.2356687,-0.50153136,-1.109359,-1.4600971,-1.2799145,-0.40267766,0.48486984,-0.44296002,-1.8715413,-2.1353316,-2.3924932,-1.8876274,-0.35662112,-0.5908561,-1.1567376,0.48038334,1.164402,-0.012588382,-0.2127778,-0.18119854,-0.41856912,0.055757105,-0.68100154,-1.7246333,0.108367145,1.8718854
../audio/high--_gb_1.wav,-607.2532,41.59443,33.518623,27.177465,22.243088,17.135372,12.154354,8.264128,5.7637334,3.8980293,2.2544887,1.6396358,2.539875,4.136886,5.6876454,6.5902863,6.310686,6.1086903,6.7241273,6.3622074,4.6393666,3.4546409,3.517304,3.6117015,3.2209072,3.88888,5.495654,5.1579742,2.3813922,-0.49033326,-2.2611299,-2.8357573,-1.7566724,0.5797712,2.4215322,2.777285,2.1163898,1.3171334,0.60729843,-0.6270885,-1.1696573,0.58582383,1.8350213,0.21587384,-1.532289,-1.4454966,-0.5599685,0.4279971,0.95137346,0.34613496,-0.33637816,0.37938744,1.6193215,1.5044826,-0.24077141,-2.0435913,-2.1881633,-1.7435355,-2.4794073,-2.699407,-1.0399296,0.4506091,0.30522382,-0.61690795,-1.3574603,-2.192184,-3.0721426,-2.7961311,-1.5904796,-0.9070711,-0.75164664,-0.7418793,-1.3999709,-2.1849759,-1.4322083,0.17899144,0.3223896,-0.76009053,-1.1661899,-0.37669736,0.04251501,-1.4775313,-2.799727,-1.6375175,-0.59905165,-1.5887278,-2.3793762,-1.7995355,-0.7331768,0.34516186,0.4835592,-1.1823506,-2.7355804,-2.0691228,-0.40231264,0.39382082,0.21343684,0.17309988,0.9705742,1.0350959
../audio/high--_gb_1.wav,-595.8905,48.74362,32.963043,27.029299,23.189423,18.536327,11.352807,11.129018,10.113003,5.012082,4.726722,7.53703,10.350872,9.857912,11.116103,13.584579,10.42992,7.0491157,7.499315,6.65437,2.5534725,-1.2429917,-2.3458002,1.9284626,5.677412,4.985488,4.116135,2.5355554,2.1951196,-0.08804515,-4.6748867,-4.822209,-1.144249,1.8797433,0.06876588,-1.1752837,0.02226457,-1.0433865,-2.994525,-2.5693448,-0.2988607,-1.5217681,-2.0385559,-0.21874106,0.8742533,0.57160616,-2.224761,0.067866325,0.9798368,-2.303209,-1.289273,0.54511297,3.8781486,2.6134963,-2.410863,-3.4271786,-3.594874,-0.5177337,0.88070345,0.44715646,2.4476535,1.570728,0.97029805,0.67341256,-1.8067605,-3.093414,-3.428953,-2.7535477,-0.64196277,-0.89050055,-3.1861892,-3.7876234,-4.0776525,-4.211399,-3.1624885,0.4378909,3.5854669,1.2525244,-1.1398108,-1.4192743,0.018984407,1.3570876,-0.8273808,-0.6165637,0.49378517,-0.905584,-0.6119043,0.14957899,-0.7151699,-0.8734891,0.048763633,-0.29036963,-0.41547677,-0.5746879,0.16004159,2.0883968,0.4267727,-0.5659318,0.47454524,0.7812017
../audio/high--_gb_1.wav,-581.8049,52.485092,25.936115,25.789965,19.354908,17.24617,17.330957,18.236546,12.995062,4.72281,7.804006,12.70673,12.865209,7.7013125,5.9223933,7.935927,4.2700715,2.5614736,4.833235,4.210184,1.0757012,-1.6983054,-1.8097783,2.6319125,4.4515486,2.5561905,6.1553926,9.621439,7.4152412,2.8598564,-0.30907935,0.51244444,3.9151583,5.3838825,0.3368554,-1.9714484,1.4280744,-0.15644622,-2.8203998,-2.1420164,-4.2013617,-6.133279,-2.4838371,0.9412818,3.4538097,3.5928998,0.7080945,1.2986591,-1.7500204,-4.111054,-1.9336216,-1.2522833,2.3171744,-0.51891506,-4.704773,-3.1340644,-4.6090794,-2.9789844,-1.0796005,1.4928551,3.4005175,-1.8522527,-0.87037027,1.669946,-2.560608,-4.667897,-4.1247954,-3.0932791,-2.172471,-2.193224,-3.3576431,-3.930101,-2.4054346,-0.85460496,-1.1092701,-1.1747617,0.21336377,-1.5912554,-3.7692716,-3.0070777,-3.0496287,-1.6366193,-0.35890892,-0.6241046,-0.52013874,-1.5393534,0.3474015,3.0954854,1.6282916,0.9173882,1.2453175,-0.8387935,-2.1124215,-1.419862,-1.3491883,0.13937688,1.0343676,-1.4571002,-1.4096425,0.28071928
../audio/high--_gb_1.wav,-583.385,50.19899,21.222982,24.857609,22.029465,19.396584,23.268093,20.455421,15.14706,11.722548,11.259256,12.549063,10.774294,6.9691505,6.877116,6.5821714,2.215068,1.3738815,1.967055,0.8233233,3.8099406,6.1702623,4.4392967,2.0809257,-0.88654816,0.2042166,4.5640845,5.269698,4.5564737,2.825006,2.0300512,4.9996214,3.3187485,0.66621983,2.9005375,1.7356038,0.62943673,1.7916532,-0.50100386,-3.8220205,-7.339876,-8.067512,-4.430605,0.14269382,5.720132,6.479953,1.4246596,-1.3437848,-1.0295216,-0.05768162,0.2988683,0.76595914,0.1726305,-3.0043702,-3.7629142,-2.8792014,-3.2101138,-1.3697879,2.2856183,4.1631885,1.2636653,-2.6174195,-1.5659018,-1.4353323,-4.1543818,-3.470625,-3.1362724,-5.0222206,-3.8919892,-1.1815115,-0.16857028,-2.170585,-2.7617033,0.32392287,-1.7451015,-4.033525,-0.045435384,0.14947268,-1.7416853,-1.194828,-2.1157627,-2.510849,-1.844781,-1.4709487,-0.896677,-0.9689953,-1.1433291,-0.22613335,0.50216293,1.0928249,2.7903614,1.2899759,-2.2956169,-1.5891333,-0.4461503,-0.44777334,1.3773975,1.1043968,-1.6661706,-1.3827558
../audio/high--_gb_1.wav,-581.3138,49.956635,20.23947,26.011118,24.39298,20.14699,16.598465,13.194632,12.737949,11.809509,9.168833,2.788196,2.6614013,7.035207,9.859005,11.324898,7.2565136,5.7903767,6.1280823,3.1219587,3.1660173,4.313407,4.019032,1.6903958,-0.35761416,2.9846678,5.4763894,4.793205,4.5704575,0.8010888,-0.547944,2.5921018,-0.6360954,-1.1537642,3.0963373,0.84990484,-1.0765018,-1.4868455,-2.9535937,-4.2087574,-4.9148283,-1.8983314,0.011290193,0.8669342,1.4751741,0.4142782,-0.34354544,-3.6438406,-2.5348501,0.49573237,-0.38712668,1.9034965,-0.14950562,-3.4221158,-1.276328,-2.3044868,-2.7353606,-1.0137631,-0.14337051,-0.42824155,-1.9909918,0.39174914,1.9526091,-3.711574,-7.400388,-3.9862146,-2.198226,-2.9186795,-0.9532075,1.482125,1.6711441,-3.4658446,-5.6041703,0.22512901,-0.7625202,-4.3171964,-1.4237533,-1.2339098,-3.384184,-2.3022318,0.3680557,0.33453274,-1.6754038,-1.2876525,0.93855965,1.3055936,-1.2836392,-2.069516,-2.1214523,-3.3641462,-0.42570138,1.5573401,-1.0659964,-0.60674566,2.093668,0.5697003,-1.289182,-0.012248278,-1.7145674,-2.071449
../audio/high--_gb_1.wav,-578.23303,52.03298,21.31419,25.617077,20.431557,16.560213,14.749465,14.713638,16.417942,13.55768,10.549973,5.855077,6.568125,9.002697,7.3566403,6.2976723,4.527915,5.338173,6.0439234,4.8502517,1.6378245,-4.198607,-0.8525953,7.0973144,5.9618425,3.4369576,5.5161905,6.5918684,5.360719,1.2083516,-1.347271,-0.84855056,-4.072397,-1.7243335,4.585082,3.9839382,2.8796334,0.07305607,-2.668978,-2.444265,-2.034624,-2.7320676,-4.9701543,0.014501572,1.3588297,-2.3818727,1.4992015,-1.080564,-3.2169108,0.7295239,0.96985316,2.9043303,0.5687102,-2.6068912,-1.8353148,-2.531285,-1.8680897,-2.992854,-1.7896388,1.7605125,1.2468824,2.1798668,0.6747754,-5.1807265,-6.1475,-2.81736,-0.49644703,0.17952693,-0.8263445,-0.7322117,-1.4552548,-6.73629,-6.4297466,-1.9486773,-1.9787154,-2.0997243,-1.9542347,-0.6925869,-1.1649868,-2.66573,0.45217907,0.25076565,-0.67359567,1.2344924,0.62387353,0.6991135,1.341361,0.14520466,-3.0844731,-4.988589,-3.3576992,-0.74719346,-0.041101456,-2.8506403,-0.5339606,3.5926669,-0.062921286,-1.502624,1.581759,2.795341
../audio/high--_gb_1.wav,-579.4331,54.02403,23.502117,23.349628,16.847858,13.950786,13.8828335,13.097237,17.026794,15.378976,8.83318,4.6436644,4.89241,6.3341284,9.180917,11.513714,9.037111,6.7310667,2.3405695,0.48489654,3.1744454,-0.93222415,-1.500138,3.043928,3.7533984,5.281424,4.276523,4.273959,4.413299,-0.9735982,0.9247955,5.4474683,1.6423035,-0.96692586,2.056672,4.1784973,2.504989,2.1049988,2.0662415,0.66796994,1.8215939,0.12526986,-3.808907,-3.1569638,-1.9196184,-0.33843136,1.7985377,0.21449327,-1.9519538,-2.0077193,-0.77393556,0.8083185,2.3285239,3.3267062,-1.2754297,-7.770948,-7.820361,-4.2200937,0.56149065,2.8448138,0.6345341,0.207636,-0.48901415,-4.190613,-6.2059364,-5.999316,-2.3633134,2.2277951,2.0736299,1.5832262,-0.5155779,-5.869587,-5.301649,-2.3990445,-2.8098173,-3.8220823,-4.22289,-1.2721058,0.34745467,-0.9809274,0.133829,0.84331846,1.3281155,1.588505,-0.6294915,-0.38449478,1.6637267,0.6505642,-1.2803797,-1.8920958,-3.2710783,-2.4471395,1.0039089,-0.78186107,-1.0030844,2.5967672,-1.2518632,-3.2284799,0.65047896,1.527631
../audio/high--_gb_1.wav,-579.63824,57.95788,29.63949,26.070915,18.681778,13.035026,12.384865,14.955155,16.994904,13.852032,7.8379407,3.9273736,3.7788577,3.4360147,7.3245916,11.590936,8.059511,1.8809869,-2.2858567,-1.0768553,3.3743203,3.841199,2.3526921,2.5517516,3.8764668,4.368069,2.2929337,2.5765636,1.3368622,-3.4664292,0.53934604,5.5012026,-0.3843991,-5.8139176,-2.2231274,2.4923382,3.6689303,3.2754107,-0.049630046,-1.5688492,-1.4089838,-2.0238,-0.9580847,-1.3514736,-0.6947687,1.6891807,1.3085272,0.27623108,0.60544306,-1.89801,-2.2806025,4.6793756,6.395828,5.4462824,4.5684013,-2.690713,-5.784113,-5.383797,-5.1066723,-2.5976129,-1.1843661,1.1619213,2.5824265,0.73726296,-2.3811338,-4.214164,1.0682927,6.544135,2.712132,-0.095501065,-0.15781212,-3.7067752,-3.5647793,-1.68995,-5.2524767,-6.9228144,-0.9850178,0.8015653,-0.8586091,2.6177523,0.8889064,-1.1584427,0.29765648,-1.2961465,-0.63188237,0.7296156,1.8806211,0.8939625,-1.5766157,-0.7010981,1.4111934,2.7702618,-0.3966453,-1.4055736,1.527432,0.17463732,-1.2790364,-0.15870094,1.1069083,1.6518955
../audio/book.wav,-562.49176,0.67866385,0.67435694,0.6672394,0.6573905,0.6449327,0.630009,0.6128018,0.593508,0.5723693,0.5496238,0.5255479,0.5004227,0.47454843,0.44822723,0.4217716,0.39548978,0.36969158,0.34467632,0.32073605,0.2981466,0.27716812,0.25803947,0.2409764,0.22617176,0.21377867,0.20393711,0.19674295,0.19226387,0.1905311,0.1915446,0.19526681,0.20163344,0.21052954,0.22183326,0.23537509,0.25096437,0.26838169,0.2873873,0.30771908,0.32910237,0.35123777,0.3738317,0.3965736,0.4191535,0.4412626,0.46259657,0.4828611,0.50177217,0.5190645,0.53448814,0.54781944,0.5588552,0.5674242,0.5733792,0.57661057,0.5770321,0.57460666,0.56931174,0.56117445,0.55024654,0.53662086,0.52041465,0.5017839,0.48091373,0.45799166,0.43327004,0.40699813,0.37944394,0.35089815,0.32165554,0.29202592,0.26231492,0.2328418,0.20390612,0.17581284,0.1488494,0.1232934,0.09940089,0.07741064,0.057534784,0.03996177,0.024849355,0.012326643,0.0024894625,-0.0045987368,-0.0089087635,-0.010445669,-0.009247184,-0.005390376,0.0010233223,0.009854853,0.0209378,0.034076586,0.049051695,0.06561943,0.083519295,0.10246691,0.12217502,0.14233953
../audio/book.wav,-448.78293,127.92963,62.6205,21.283648,10.420507,2.4630065,-8.297899,-6.6630573,4.063308,4.0656652,-8.584604,-17.046694,-14.118314,-6.689953,1.4708304,9.563845,10.127072,-0.57117367,-10.572235,-8.083145,0.124515794,1.9229243,-0.22464047,1.2631615,2.2514791,-3.0827568,-7.175202,-1.6741157,5.4818444,2.7365286,-5.0126114,-5.5789948,0.04008639,2.2774029,0.4043363,0.2980926,1.3264748,-0.77189535,-3.4080691,-1.6587034,1.7271464,1.2729115,-1.2723607,-1.1111873,0.5811953,0.14959517,-1.0188695,-0.022270367,1.2330402,-0.050290167,-1.7850469,-0.9876952,0.72050357,0.61161864,-0.2841702,-0.09837714,0.10721661,-0.8182164,-1.3158238,-0.28367412,0.4929778,-0.4036648,-1.6118674,-1.718086,-1.3041596,-0.96319413,-0.25739056,0.47900406,0.1326887,-0.9145974,-1.1323936,-0.5161769,-0.41645384,-0.9848908,-1.2050366,-0.97612774,-0.9136393,-0.745919,0.023951054,0.67692655,0.35036564,-0.37875134,-0.5505189,-0.3652397,-0.3598222,-0.33638966,-0.23079681,-0.5709028,-1.0926399,-0.58098996,0.9404348,1.6561592,0.65521836,-0.558311,-0.39979342,0.51874363,0.6817459,-0.006944418,-0.45466733,-0.16838908
../audio/book.wav,-291.61908,222.96791,23.604166,1.3632174,9.088938,12.452513,4.0925655,-19.440163,5.7731724,9.9984455,-30.603115,-26.475159,-4.572876,-8.657812,-9.254927,7.9658537,14.220829,-13.204816,-19.07566,9.557909,6.5341377,-4.3595176,4.5713196,0.017620414,-0.030051589,3.3740044,-7.940423,-4.767961,0.7907001,-6.6016903,-3.0040605,-0.9448745,-4.3401585,2.557346,-1.3791201,-11.787463,-2.5680227,1.9784665,-7.5950975,-1.4350419,7.0069923,0.032072574,3.2332895,12.464687,6.5513725,-0.38627803,-2.2501473,-3.2412372,1.9127095,3.925683,-1.361186,-1.316011,0.518215,-4.831329,-5.643077,3.9237657,6.5199165,0.703969,0.584836,-0.5181812,-4.887644,-1.8966808,2.9498925,2.7384934,-1.2851484,-3.125113,2.249168,2.7622623,-2.910343,-2.2201166,-1.9213197,-3.588489,0.08034825,2.890903,2.3910303,-0.04190111,-1.7054639,1.2087388,1.0774896,-1.8399111,-0.042251706,1.2526608,-0.8192941,-2.792932,-2.6706915,-2.065074,-3.0837567,-0.9288169,0.7851937,-1.0659268,2.4128978,3.5753493,-0.24152887,1.8433847,-0.72105765,-4.66601,2.518674,2.570081,-3.816005,-1.1373074
../audio/book.wav,-226.10391,248.5054,3.9923298,2.7539496,-3.0356507,10.8851185,8.602192,-31.726833,7.2691917,10.403029,-38.12793,-25.031761,-8.437467,-12.423552,-9.453857,6.165251,17.737476,-14.916241,-19.811195,16.057373,3.3791056,-7.403404,8.037949,1.5966079,5.7885485,8.949081,-8.028454,-7.7176647,-4.8471437,-5.2523365,-0.07875824,-4.706234,-2.4122496,6.5719943,-1.9355335,-13.189463,-0.6645176,7.337801,-9.338718,-3.0638137,8.683264,-10.258234,-9.377481,8.405935,2.5947275,-2.0739372,6.066341,9.192229,10.471113,9.931277,4.2157173,1.0801439,-1.037836,-6.6478677,-6.0448475,4.7268324,9.152103,3.7262623,0.9350298,-0.9518122,-5.5346403,-3.3372982,5.779789,6.2757215,-1.0356715,-2.9401665,0.62058854,-0.79081225,-4.1063375,0.8215111,0.8812017,-4.8463306,-4.301377,-1.2297485,2.5893433,3.0573611,1.0769631,-0.3364094,-4.1606426,-5.065668,-0.8521657,2.3606062,-0.35546064,-4.0215197,-1.0298611,1.0530183,-1.6252885,-1.4454622,-3.9065645,-4.377057,4.4933724,3.252039,-2.5419042,1.2757182,-1.8568757,-5.747148,4.671192,5.3089066,-6.383886,-1.3151755
../audio/book.wav,-216.15465,243.56653,-2.8640246,-1.5047443,-15.048522,14.336611,3.7713192,-38.06362,14.201847,9.316731,-33.235046,-19.311726,-11.592548,-10.139061,-9.958354,3.4232726,15.287366,-15.628037,-13.001648,18.313135,1.4442165,-6.290475,4.051856,-2.0370183,11.276405,11.058317,-8.83774,-9.513002,-6.088812,-1.0027845,-2.8029692,-8.14825,-2.5250492,4.853888,-3.3605886,-18.539032,-3.167048,5.784185,-16.497879,-6.1359262,9.835941,-12.956818,-18.600454,-2.3089347,-3.0794234,-6.8180475,9.047518,20.34895,17.212914,17.436771,10.617865,2.3911855,-0.22477698,-5.822678,-6.110823,3.0652785,7.9852314,1.7587714,-2.313092,-2.6981425,-5.944504,-1.5237484,10.340543,8.706535,-2.2418725,-4.58741,-2.4560816,-5.4998603,-4.5073013,3.6555705,1.4860072,-4.806149,-7.6865215,-7.1809936,0.7299824,3.8705993,2.742026,1.0155256,-5.47216,-4.165497,1.0747023,0.21470356,-1.7954843,-7.376275,-3.1053443,3.0365648,-1.6227016,-1.7321849,-5.9615407,-4.6378107,6.144948,4.127583,-0.2230767,1.2283401,-2.2235813,-5.6303535,3.9151468,7.0592766,-6.9516907,-3.1348145
../audio/book.wav,-216.01797,244.77518,-3.0515711,-9.70623,-18.09974,18.737696,-4.3060455,-38.953682,21.269026,3.5994728,-34.259388,-18.137178,-13.627565,-7.6437616,-5.9272366,8.312756,12.497229,-21.07605,-11.019123,14.903204,-2.352727,-4.7543015,0.036568403,-2.272788,11.418584,4.362027,-11.211185,-8.149456,-1.6089625,4.919905,-1.0415826,-6.53079,-2.0498457,2.4572182,-2.5288148,-18.313965,-3.4252667,8.998871,-15.354521,-8.441244,8.211447,-11.070778,-19.094784,-5.050149,-3.0386279,-8.377216,6.5920095,20.57344,16.060656,18.226849,16.86942,5.4772162,2.0756094,-2.4096012,-6.9973793,0.49325776,7.0351887,3.2783713,-1.429582,-2.6531641,-4.685028,-4.0334783,3.7373846,5.0164022,-0.93567353,-1.4026382,-2.4809334,-5.186628,-2.081923,4.01169,2.7941055,-3.2525382,-3.6108732,-4.480733,-3.633175,1.4284649,3.7910469,1.3070478,-7.068164,-3.599656,2.9744282,-1.5197153,0.82533073,-2.0077891,-4.335429,1.0244095,-1.5018454,0.6913972,-1.6066203,-4.7185144,2.6621284,1.4802983,-0.29472983,2.158311,-0.3995744,-4.964789,0.49352014,5.3772836,-5.629766,-1.7181973
../audio/book.wav,-225.54164,240.53003,-1.6436434,-13.296197,-19.276917,16.722914,-12.422487,-42.452362,18.722794,-5.9453363,-39.434406,-20.00874,-17.579742,-10.950836,-9.4824915,7.974916,10.723433,-22.58837,-9.210798,9.939777,-5.289304,-5.4350624,-3.4925895,-0.9486322,8.841847,-1.2141839,-14.982884,-11.464081,0.20589435,5.829898,-3.2487907,-9.701208,-3.0696833,5.1804433,-0.861511,-15.144449,-1.1884954,9.069265,-14.353145,-10.200463,4.89008,-10.9549885,-13.933129,-3.4259238,-6.510644,-11.595138,-2.423864,10.084985,8.688363,14.201892,20.576454,13.087339,10.352855,-1.1321416,-9.99372,-0.04023087,2.2740102,3.2542927,4.1736526,0.3162443,-0.12979636,-2.2671208,-0.6635221,-0.7516191,0.9030997,5.553054,-1.8803693,-3.8149667,-0.9386442,-0.37071842,1.9752972,-1.6919,-0.97866136,-2.2860284,-6.504546,-1.4111531,4.107068,5.4519095,-2.59062,-3.9934607,0.45866108,-3.5036592,2.6561842,3.3772993,-2.2488556,-0.99251986,-5.169425,0.13925982,3.0768914,-2.7807624,0.45427036,-2.183452,-3.6121604,4.4967403,3.5288937,-5.460977,-2.0003054,5.1307054,-3.293662,-2.523858
../audio/book.wav,-234.9277,240.67729,6.416583,-12.374392,-17.841377,13.829737,-17.580343,-41.983055,15.852102,-9.727865,-36.48203,-17.163963,-21.419313,-15.451141,-9.929743,6.8329616,12.336298,-16.92554,-5.9406395,11.08601,-4.751086,-2.0017147,1.171076,-0.5516812,11.001746,0.82068956,-20.514599,-17.014965,-2.0754836,5.0870934,-3.0268831,-11.123089,-1.3611832,8.043166,1.6782631,-10.439527,-1.149541,9.84763,-10.553455,-10.742695,3.6885571,-8.633579,-8.352669,0.30706334,-5.452942,-12.662868,-7.2898264,5.330881,2.469661,3.3079872,8.890961,11.302024,18.197016,8.341696,2.4361987,6.324764,2.4163787,5.247191,2.1759372,-1.2614723,4.264275,4.9884996,3.7801805,0.46935225,5.4892917,8.531851,-2.6709952,-3.2528687,0.16546488,-0.18632507,2.3978086,0.8271184,-0.24999309,-1.8452916,-2.2201939,-0.60087705,0.087041855,3.43657,1.7346792,2.6460037,1.6077311,-2.8286905,3.5847108,0.5581312,-0.80708814,2.8966024,-4.5928283,-0.02600336,2.6429334,-1.9422612,1.7472744,-0.7082629,-2.71742,3.184432,5.040343,-3.043649,-2.2674236,6.7906537,0.83834755,-0.41801953
../audio/book.wav,-244.47832,240.31606,14.150091,-5.9409733,-10.480438,10.497376,-20.97274,-38.71473,15.50165,-10.17113,-34.26627,-17.00737,-28.040028,-19.84993,-8.740563,1.1310806,12.043738,-5.791501,-4.1009445,7.019636,-0.36758462,3.1485815,-1.7192011,-2.1386597,15.423968,0.45308685,-24.231573,-16.39504,-2.8043065,-0.028319448,-4.5452003,-6.5991454,1.1014707,7.0124,1.1914647,-11.839264,-2.311921,12.910741,-4.3713865,-5.8406844,7.819637,-4.836545,-9.558613,-0.11648464,-0.5927423,-12.353846,-11.409041,3.997806,-0.26341695,-7.172291,-4.750122,0.91061485,8.977739,3.105533,3.3187952,7.212817,3.627763,5.548768,-1.1907429,-2.7215242,6.621233,6.4549603,2.8777313,-0.6041212,1.8827732,4.1615257,-0.6869254,2.442594,5.636671,1.7307353,-0.013636708,0.80567074,1.1479943,-1.4558926,-0.72194004,2.2407248,1.2934256,0.0056590736,0.3454163,3.302986,0.9099279,0.6026759,4.8151007,-2.7645206,-2.1268296,3.1925344,-1.7468486,1.572357,3.1250253,-0.6651201,-1.1955442,-0.642766,1.8212063,2.8682256,3.3386195,-1.0285506,-1.4525249,2.5644174,-1.3237247,0.4291958
