filename,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,rmse
../train2/brick_en.wav,1388.154111757637,1134.6236819531696,2707.03125,0.14599609375,0.00046323484
../train2/brick_en.wav,1606.1887596857223,1079.0691911705421,2757.8125,0.1650390625,2.533693e-05
../train2/brick_en.wav,1553.4399470203944,1117.830621840992,2773.4375,0.14111328125,2.2286062e-05
../train2/high_en.wav,781.4849212172518,1107.8795190507951,2437.5,0.0849609375,0.00022424475
../train2/high_en.wav,921.4787012846994,1171.6537267902531,2679.6875,0.15673828125,0.00032336186
../train2/high_en.wav,1150.3094873628966,1007.7975555593927,2621.09375,0.20947265625,0.0024345492
../train2/high_en.wav,1401.4916981766328,980.9049681989293,2832.03125,0.22216796875,0.0046183867
../train2/high_en.wav,1469.9647429388385,980.0214133264957,2906.25,0.2607421875,0.0056190565
../train2/high_en.wav,1418.6489312528379,955.2421633818959,2812.5,0.26904296875,0.0059386166
../train2/high_en.wav,1425.007526557189,892.8620294037769,2625.0,0.28466796875,0.0040671215
../train2/high_en.wav,1587.4570583644747,890.4061187838522,2652.34375,0.279296875,0.001967141
../train2/high_en.wav,1724.3763181837985,966.4388802064376,2781.25,0.2783203125,0.0007653792
../train2/high_en.wav,1780.4065581858686,1016.558046783641,2839.84375,0.310546875,0.00034732308
../train2/high_en.wav,1657.4207580228442,1045.4898205757063,2703.125,0.34375,0.0001077125
../train2/high_en.wav,1731.1321331339568,1025.1971473485694,2777.34375,0.32421875,6.781812e-06
../train2/high_en.wav,1722.9103059433942,1001.0101387518358,2769.53125,0.2568359375,8.1693224e-07
../train2/high_en.wav,1249.003264684238,1089.687200228267,2566.40625,0.14697265625,8.663803e-07
../train2/high_en.wav,305.5600803186919,684.1730315997497,667.96875,0.07080078125,1.1634286e-06
../train2/high_en.wav,288.3747132633174,659.6850301738768,503.90625,0.02880859375,1.1282552e-06
../train2/ordinary_en(4).wav,623.3064940967424,868.5722262562366,1355.46875,0.0517578125,1.1547672e-05
../train2/ordinary_en(4).wav,652.0015039534978,812.0691730367514,1253.90625,0.0625,3.4490447e-05
../train2/ordinary_en(4).wav,431.4868962606003,661.8872808372967,1109.375,0.06494140625,4.35114e-05
../train2/ordinary_en(4).wav,281.34068816976384,578.4544843213864,695.3125,0.04931640625,4.400878e-05
../train2/ordinary_en(4).wav,558.4368847269837,434.9888415911305,820.3125,0.060546875,0.009867679
../train2/ordinary_en(4).wav,572.216520827244,351.5420117143633,734.375,0.0791015625,0.03571078
../train2/ordinary_en(4).wav,619.9623756627769,407.59830212548496,882.8125,0.103515625,0.061937913
../train2/ordinary_en(4).wav,696.3712686890968,586.575680127661,1207.03125,0.10205078125,0.07062879
../train2/ordinary_en(4).wav,736.8130636648098,758.2115074483576,1585.9375,0.08447265625,0.07185765
../train2/ordinary_en(4).wav,687.5966200176077,835.7834834830221,1667.96875,0.0673828125,0.054864816
../train2/ordinary_en(4).wav,587.096281346648,771.4363900365129,730.46875,0.0576171875,0.03394482
../train2/ordinary_en(4).wav,752.575192675377,919.2987754131715,1984.375,0.06298828125,0.030822124
../train2/ordinary_en(4).wav,899.1631740301823,949.2216939480782,2132.8125,0.07568359375,0.024504056
../train2/ordinary_en(4).wav,872.4912255971525,878.7980398524647,2003.90625,0.08740234375,0.018921027
../train2/ordinary_en(4).wav,925.7903695628887,977.6086939589554,2101.5625,0.0927734375,0.016307993
../train2/ordinary_en(4).wav,1027.7725071832658,1152.6596709911032,2781.25,0.08740234375,0.012791542
../train2/ordinary_en(4).wav,880.0079141412464,1167.4849131170006,2785.15625,0.0751953125,0.008100887
../train2/ordinary_en(4).wav,760.9347082660993,1115.7992206161928,2484.375,0.0556640625,0.0048163976
../train2/ordinary_en(4).wav,652.2570515028922,1012.0958944820512,1753.90625,0.09521484375,0.002114459
../train2/ordinary_en(4).wav,477.17490994410076,896.8991064111137,621.09375,0.0888671875,8.111892e-05
../train2/ordinary_en(4).wav,417.25270551759024,960.4532290799583,718.75,0.076171875,4.351314e-05
../train2/ordinary_en(4).wav,578.2305809639995,1056.1593088326667,2464.84375,0.07958984375,5.2698026e-05
../train2/ordinary_en(4).wav,509.1248783984325,906.3291869375688,1953.125,0.02001953125,5.3065753e-05
../train2/ordinary_en(4).wav,479.5701738380859,836.6423612206783,1703.125,0.013671875,3.542935e-05
../train2/ordinary_en(4).wav,304.61257816508,752.603242387171,121.09375,0.01513671875,2.6661179e-05
../train2/ordinary_en(4).wav,188.85482985287328,610.8245616140827,42.96875,0.00830078125,4.3332133e-05
../train2/ordinary_en(4).wav,110.65254209127284,356.375872755331,50.78125,0.005859375,4.2259126e-05
../train2/ordinary_en(4).wav,78.02486844069512,239.6946251541979,35.15625,0.001953125,3.7965416e-05
../train2/ordinary_en(4).wav,79.5325677401286,319.9495823513249,35.15625,0.03515625,3.206349e-05
../train2/ordinary_en(4).wav,221.82365103011398,672.9658464998892,46.875,0.125,5.2075404e-07
../train2/ordinary_en(4).wav,240.6069480803499,707.8891159478051,58.59375,0.173828125,8.078561e-06
../train2/ordinary_en(4).wav,32.5420070509026,210.86678353466985,27.34375,0.173828125,4.5953202e-05
../train2/ordinary_en(4).wav,22.197093649050757,131.20637619019863,27.34375,0.14013671875,6.0983857e-05
../train2/ordinary_en(4).wav,38.04616062991137,215.3264780761797,27.34375,0.11474609375,6.8909125e-05
../train2/ordinary_en(4).wav,97.27866059272398,397.54343223648374,31.25,0.06591796875,6.087283e-05
../train2/brick_uk_F.wav,898.1741888993495,952.3912217695388,2113.28125,0.046875,0.0032627312
../train2/brick_uk_F.wav,713.2788728093448,796.4169466466492,1402.34375,0.0693359375,0.0123104835
../train2/brick_uk_F.wav,563.2891848653004,576.9727401114391,972.65625,0.1005859375,0.026703432
../train2/brick_uk_F.wav,704.0655047053292,708.9691976734854,1175.78125,0.13330078125,0.026915947
../train2/brick_uk_F.wav,944.998822112517,911.3191185023546,2265.625,0.21484375,0.02366091
../train2/brick_uk_F.wav,1191.647560899653,1081.7091227633248,2742.1875,0.23828125,0.014613258
../train2/brick_uk_F.wav,1987.0923759137377,989.1597925204924,2960.9375,0.326171875,0.00035699116
../train2/brick_uk_F.wav,1985.1547992717487,976.3414483733388,2996.09375,0.3837890625,0.00018289531
../train2/brick_uk_F.wav,1965.5623362073607,989.1249791751493,3000.0,0.3359375,0.00018455661
../train2/brick_uk_F.wav,1766.0871774994334,1029.964673716625,2898.4375,0.3203125,0.00018481254
../train2/brick_uk_F.wav,1410.9868642523695,1020.1894738501062,2773.4375,0.224609375,4.853869e-05
../train2/brick_uk_F.wav,880.1320459360176,885.4824856227325,1750.0,0.1435546875,5.1010056e-06
../train2/brick_uk_F.wav,763.5521534560671,865.8943175144815,1605.46875,0.0888671875,9.248822e-07
../train2/brick_uk_F.wav,782.3376865674483,908.1229042615945,1707.03125,0.05859375,5.681748e-07
../train2/high_en(2).wav,1683.337960303434,866.498627040293,2507.8125,0.2001953125,9.975096e-05
../train2/high_en(2).wav,1188.0951121336423,908.4034688410577,2324.21875,0.2373046875,0.01673306
../train2/high_en(2).wav,839.0709766566486,683.777300084346,1437.5,0.2744140625,0.027689409
../train2/high_en(2).wav,801.9424176033475,611.5512920178738,1382.8125,0.21435546875,0.035167694
../train2/high_en(2).wav,851.2780992728601,644.2427072919776,1566.40625,0.14501953125,0.042203736
../train2/high_en(2).wav,904.8487241788828,726.7340658054868,1753.90625,0.13427734375,0.031466387
../train2/high_en(2).wav,875.1765683311426,845.5132675525268,2054.6875,0.115234375,0.021194817
../train2/high_en(2).wav,823.7447139294918,970.6326637233259,2472.65625,0.0888671875,0.013715505
../train2/high_en(2).wav,824.6854261668518,1052.1057907163954,2699.21875,0.11083984375,0.006588544
../train2/high_en(2).wav,911.5529652338835,1118.0796102943202,2808.59375,0.0849609375,0.0006925874
../train2/agreement_en(4).wav,1578.0553279724231,1004.123039533125,2960.9375,0.16552734375,0.0017671674
../train2/agreement_en(4).wav,1434.208670093648,982.7896857068182,2859.375,0.2265625,0.0017694936
../train2/agreement_en(4).wav,1303.3446007429498,949.8564638989743,2496.09375,0.2978515625,0.0020129387
../train2/agreement_en(4).wav,1420.9881454936344,956.4631155045146,2488.28125,0.2265625,0.0041444832
../train2/agreement_en(4).wav,1566.925388484992,1006.3932053880407,2671.875,0.27294921875,0.0054549454
../train2/agreement_en(4).wav,1836.0939544025957,1111.1722200040097,3035.15625,0.28369140625,0.005892897
../train2/agreement_en(4).wav,2036.2997690814334,1238.8336263268957,3410.15625,0.22998046875,0.0058342637
../train2/agreement_en(4).wav,1749.2756199538628,1369.341805168472,3449.21875,0.2607421875,0.0035953033
../train2/agreement_en(4).wav,1658.4804475871133,1183.8811083659843,3125.0,0.25244140625,0.0014501486
../train2/agreement_en(4).wav,1878.717221270298,1159.134624305186,3160.15625,0.2255859375,0.0010586116
../train2/agreement_en(4).wav,1795.2503096893543,1185.4211412939753,3179.6875,0.27734375,0.0008754923
../train2/agreement_en(4).wav,1176.375443416238,1094.907143910036,2585.9375,0.32666015625,0.00036883514
../train2/agreement_en(4).wav,1914.1903090332332,1162.3385706548272,3378.90625,0.38818359375,0.00011748135
../train2/agreement_en(4).wav,2194.8845861960217,1044.460563478867,3468.75,0.50439453125,0.00013743697
../train2/agreement_en(4).wav,2322.585895061893,995.3346593957202,3484.375,0.56298828125,0.0001755931
../train2/agreement_en(4).wav,2393.678109241888,981.1168489808999,3539.0625,0.560546875,0.00017083822
../train2/agreement_en(4).wav,2199.0006211199716,984.7473806124021,3421.875,0.49267578125,0.00011171829
../train2/agreement_en(4).wav,2090.37114330344,1019.8610182060239,3339.84375,0.33154296875,4.302225e-05
../train2/ordinary_us_M.wav,551.1061316106727,499.89673293831714,808.59375,0.05712890625,0.016904896
../train2/ordinary_us_M.wav,675.5836334246967,584.4295425817808,933.59375,0.08642578125,0.026948586
../train2/ordinary_us_M.wav,857.4545539698019,653.8578926027219,1343.75,0.10205078125,0.0274366
../train2/ordinary_us_M.wav,975.2637225980543,723.0374030047311,1625.0,0.08984375,0.028062921
../train2/ordinary_us_M.wav,955.1943334227211,874.0966452240818,1976.5625,0.09521484375,0.014131224
../train2/ordinary_us_M.wav,1239.2197035638637,1025.164564421765,2437.5,0.099609375,0.0073119593
../train2/ordinary_us_M.wav,1295.8601865603816,921.4397486078009,2339.84375,0.12841796875,0.0094558615
../train2/ordinary_us_M.wav,1210.1342707628519,755.6979831365193,2046.875,0.14208984375,0.010320508
../train2/ordinary_us_M.wav,1010.8646607436191,634.2340255260057,1656.25,0.14111328125,0.00832269
../train2/ordinary_us_M.wav,951.2454560259952,745.7956619540478,1718.75,0.16455078125,0.0052418425
../train2/ordinary_us_M.wav,964.3648839682888,989.6544194201207,2339.84375,0.15380859375,0.002630381
../train2/ordinary_us_M.wav,1144.887066799935,1169.5056455171596,2656.25,0.16943359375,0.0009952412
../train2/ordinary_us_M.wav,1141.262498443526,1171.1931074272406,2675.78125,0.17822265625,0.00016461762
../train2/ordinary_us_M.wav,1040.3447500162738,1077.62989634534,2417.96875,0.18994140625,2.1039972e-05
../train2/ordinary_us_M.wav,1080.0245725440266,994.7730120549817,2140.625,0.15673828125,5.862085e-07
../train2/ordinary_us_M.wav,1091.157226788517,1032.9177318548393,2378.90625,0.107421875,1.2887613e-08
../train2/ordinary_us_M.wav,1267.8851954732622,1140.2037601087777,2890.625,0.06884765625,6.541172e-10
../train2/international_1.wav,731.324955100939,864.6905777559552,1628.90625,0.0556640625,4.303767e-06
../train2/international_1.wav,750.5597217409695,844.4143666278022,1589.84375,0.07080078125,7.910033e-06
../train2/international_1.wav,795.3277165294604,854.245171489285,1671.875,0.0986328125,1.1343193e-05
../train2/international_1.wav,906.171573507301,951.2039572274823,2078.125,0.07666015625,1.4408738e-05
../train2/international_1.wav,966.8226089966286,974.6600740135796,2148.4375,0.07275390625,1.6136517e-05
../train2/international_1.wav,803.6662736877214,888.9913770744361,1781.25,0.06689453125,1.8122604e-05
../train2/international_1.wav,727.6652519793778,834.6663532815518,1593.75,0.05419921875,1.8221486e-05
../train2/international_1.wav,730.6457010685771,821.6027853135087,1562.5,0.0439453125,2.227123e-05
../train2/international_1.wav,725.5869860556713,815.0599328917124,1562.5,0.0390625,2.525227e-05
../train2/international_1.wav,747.2311523793803,892.0318705573028,1652.34375,0.0546875,2.5188925e-05
../train2/international_1.wav,1040.5787158830983,1186.426958962297,2882.8125,0.07763671875,2.522146e-05
../train2/international_1.wav,1124.6915688515817,1235.6228789831612,3078.125,0.107421875,2.1098487e-05
../train2/international_1.wav,1240.0528486877988,1236.779177227076,3078.125,0.205078125,1.5754063e-05
../train2/international_1.wav,1521.2909222960348,1344.2316400482232,3378.90625,0.2919921875,1.29157015e-05
../train2/international_1.wav,1609.6649260999511,1357.2636700587923,3382.8125,0.3232421875,1.1363916e-05
../train2/international_1.wav,1268.0385742672788,1306.0143072402882,3324.21875,0.3388671875,0.0029620922
../train2/international_1.wav,1013.858282156019,1222.323375262884,3097.65625,0.2490234375,0.00410213
../train2/international_1.wav,927.1544256423304,1170.787306265535,2765.625,0.16845703125,0.008682499
../train2/international_1.wav,708.8956525972608,831.4091623494318,1582.03125,0.1142578125,0.0147459265
../train2/international_1.wav,596.1209060929294,682.6581695251247,1164.0625,0.0849609375,0.018904734
../train2/international_1.wav,909.8122495590275,896.1434231034287,1863.28125,0.12890625,0.030148083
../train2/international_1.wav,1281.8566539395083,931.2169029288344,2183.59375,0.1201171875,0.031660687
../train2/international_1.wav,1314.6116464224021,958.9411241967429,2273.4375,0.265625,0.026296783
../train2/international_1.wav,1546.3129123891918,1244.2348652675391,3289.0625,0.30322265625,0.020714676
../train2/international_1.wav,1737.4535160821583,1360.463448260667,3429.6875,0.2607421875,0.009572152
../train2/international_1.wav,879.7195236825344,1036.6420021929564,2046.875,0.259765625,0.0052241096
../train2/international_1.wav,684.1032031991937,630.7670611316682,1234.375,0.11767578125,0.004818967
../train2/international_1.wav,674.1475071011541,579.9700368503977,1093.75,0.07177734375,0.0033684017
../train2/international_1.wav,534.174620527102,461.1518882321015,875.0,0.0712890625,0.0021686512
../train2/international_1.wav,474.51278275307106,527.8558263919905,824.21875,0.06396484375,0.00044778263
../train2/international_1.wav,530.0828123262935,641.8265834163677,1058.59375,0.06494140625,0.00015525857
../train2/international_1.wav,598.3731258738773,744.511130435061,1285.15625,0.076171875,7.594813e-05
../train2/international_1.wav,740.4814033417733,826.0068750314889,1597.65625,0.08984375,3.334747e-05
../train2/international_1.wav,861.1246264179673,879.29485308162,1828.125,0.10302734375,8.0818245e-06
../train2/international_1.wav,894.0994721953612,902.5317429789662,1894.53125,0.10693359375,5.975038e-06
../train2/international_1.wav,840.0117571590594,870.4124751642116,1785.15625,0.11474609375,6.8200234e-06
../train2/international_1.wav,811.5447958690995,871.1257621784007,1765.625,0.107421875,1.0540603e-05
../train2/international_1.wav,804.5074523468394,888.1749951994799,1800.78125,0.12744140625,1.0459706e-05
../train2/international_1.wav,805.8060625938559,883.787372180201,1769.53125,0.103515625,8.696796e-06
../train2/international_1.wav,862.4451887689053,878.1025808367959,1820.3125,0.06982421875,6.4978803e-06
../train2/circle_en(3).wav,2996.6327578878113,727.2397702371177,3574.21875,0.3837890625,0.0002644145
../train2/circle_en(3).wav,3179.670028611667,638.8279752895667,3679.6875,0.595703125,0.001009396
../train2/circle_en(3).wav,3254.846612086309,583.7284365182932,3683.59375,0.72216796875,0.0013100981
../train2/circle_en(3).wav,2953.592739957099,960.6619841156252,3648.4375,0.58544921875,0.0015136846
../train2/circle_en(3).wav,2094.6487289970505,1270.6281143630615,3562.5,0.443359375,0.0012677386
../train2/circle_en(3).wav,1043.704471700942,739.0306300342,1625.0,0.3046875,0.0005265878
../train2/circle_en(3).wav,1009.2527331285274,681.2455197178373,1585.9375,0.2666015625,0.0002315982
../train2/circle_en(3).wav,1386.287412805291,1033.2929006349152,2816.40625,0.3125,2.5247853e-05
../train2/circle_en(3).wav,1406.7354745920645,1214.9102679489788,3210.9375,0.40234375,1.4645157e-05
../train2/circle_en(3).wav,1783.7797948199232,1344.944404449818,3531.25,0.37060546875,1.081436e-05
../train2/circle_en(3).wav,2203.552364545195,1259.489250994098,3617.1875,0.2822265625,5.1019215e-06
../train2/international_en(2).wav,829.5939434905431,974.3756033967026,2160.15625,0.11181640625,0.00043732746
../train2/international_en(2).wav,1271.0885587770736,1141.471561689666,2820.3125,0.13134765625,0.0016392308
